,node_1,node_2
11563,261,1031
11564,261,2184
11565,261,671
11566,261,2302
11567,262,517
11568,262,3718
11569,262,940
11570,262,2988
11571,262,3728
11572,262,1298
11573,262,1301
11574,262,3606
11575,262,345
11576,262,3440
11577,262,547
11578,262,2596
11579,262,2853
11580,262,1702
11581,262,2727
11582,262,2216
11583,262,1708
11584,262,2350
11585,262,3634
11586,262,1204
11587,262,1593
11588,262,1850
11589,262,958
11590,262,1857
11591,262,3147
11592,262,2757
11593,262,1606
11594,262,3402
11595,262,843
11596,262,1999
11597,262,2003
11598,262,2518
11599,262,3876
11600,262,987
11601,262,3804
11602,262,3422
11603,262,3941
11604,262,2406
11605,262,999
11606,262,3688
11607,262,1390
11608,262,2672
11609,262,2931
11610,262,2552
11611,262,1275
11612,262,380
11613,262,2814
11614,262,639
11615,263,3588
11616,263,2950
11617,263,1802
11618,263,889
11619,263,3341
11620,263,656
11621,263,532
11622,263,2710
11623,263,1303
11624,263,3853
11625,263,1135
11626,263,2207
11627,263,3104
11628,263,3875
11629,263,300
11630,263,1329
11631,263,288
11632,263,1715
11633,263,3253
11634,263,2230
11635,263,4025
11636,263,2491
11637,263,2442
11638,263,757
11639,263,3264
11640,263,1985
11641,263,3395
11642,263,964
11643,263,566
11644,263,1740
11645,263,3786
11646,263,1612
11647,263,2766
11648,263,1871
11649,263,1876
11650,263,342
11651,263,1367
11652,263,856
11653,263,2009
11654,263,4059
11655,263,989
11656,263,1119
11657,263,3296
11658,263,2411
11659,263,2028
11660,263,1389
11661,263,3823
11662,263,1909
11663,263,1145
11664,263,3450
11665,263,2556
11666,263,1760
11667,263,638
11668,263,895
11669,264,3904
11670,264,3907
11671,264,1989
11672,264,2502
11673,264,2291
11674,264,2568
11675,264,375
11676,264,524
11677,264,2786
11678,264,2382
11679,264,3512
11680,264,403
11681,264,1945
11682,264,3483
11683,264,3933
11684,264,1950
11685,264,2015
11686,264,2080
11687,264,4002
11688,264,2043
11689,264,811
11690,264,2630
11691,264,3625
11692,264,1799
11693,264,613
11694,264,671
11695,264,1003
11696,264,2609
11697,264,306
11698,264,4083
11699,264,903
11700,264,3574
11701,264,3305
11702,264,3960
11703,264,308
11704,264,3387
11705,264,3836
11706,264,2557
11707,264,819
11708,265,1408
11709,265,384
11710,265,899
11711,265,903
11712,265,3095
11713,265,909
11714,265,782
11715,265,2447
11716,265,3091
11717,265,1559
11718,265,3696
11719,265,363
11720,265,2204
11721,265,2975
11722,265,1697
11723,265,4002
11724,265,1571
11725,265,2600
11726,265,3881
11727,265,557
11728,265,1583
11729,265,1330
11730,265,3512
11731,265,569
11732,265,287
11733,265,445
11734,265,3904
11735,265,3137
11736,265,1989
11737,265,1610
11738,265,1954
11739,265,2573
11740,265,2256
11741,265,3107
11742,265,2261
11743,265,1110
11744,265,2169
11745,265,2915
11746,265,3172
11747,265,3964
11748,265,747
11749,265,2412
11750,265,3694
11751,265,2557
11752,265,3952
11753,265,2291
11754,265,3574
11755,265,761
11756,265,4092
11757,265,3453
11758,266,2433
11759,266,2306
11760,266,904
11761,266,2434
11762,266,1294
11763,266,3983
11764,266,1426
11765,266,579
11766,266,3861
11767,266,2457
11768,266,664
11769,266,665
11770,266,431
11771,266,3620
11772,266,2597
11773,266,2086
11774,266,297
11775,266,2119
11776,266,1452
11777,266,2607
11778,266,1589
11779,266,3132
11780,266,3261
11781,266,3522
11782,266,707
11783,266,2884
11784,266,2375
11785,266,2167
11786,266,1742
11787,266,3704
11788,266,3411
11789,266,2133
11790,266,1892
11791,266,859
11792,266,2397
11793,266,3424
11794,266,3043
11795,266,1508
11796,266,869
11797,266,1766
11798,266,360
11799,266,2066
11800,266,1134
11801,266,839
11802,266,4086
11803,266,1399
11804,266,2040
11805,266,3285
11806,267,2825
11807,267,3340
11808,267,1165
11809,267,1809
11810,267,3986
11811,267,1300
11812,267,3992
11813,267,1564
11814,267,286
11815,267,799
11816,267,1243
11817,267,838
11818,267,3622
11819,267,3057
11820,267,1500
11821,267,2098
11822,267,1077
11823,267,2744
11824,267,570
11825,267,2367
11826,267,2112
11827,267,3270
11828,267,3401
11829,267,2250
11830,267,3406
11831,267,3213
11832,267,3923
11833,267,1364
11834,267,348
11835,267,3151
11836,267,1116
11837,267,2426
11838,267,1888
11839,267,2146
11840,267,3556
11841,267,3045
11842,267,2534
11843,267,3047
11844,267,3176
11845,267,871
11846,267,1775
11847,267,1520
11848,267,4072
11849,267,3667
11850,267,2424
11851,267,1274
11852,267,2684
11853,267,1149
11854,267,2558
11855,267,2687
11856,268,2688
11857,268,3457
11858,268,3971
11859,268,389
11860,268,2220
11861,268,1039
11862,268,1296
11863,268,3345
11864,268,806
11865,268,2071
11866,268,410
11867,268,3227
11868,268,1242
11869,268,2847
11870,268,1185
11871,268,3739
11872,268,1062
11873,268,936
11874,268,1836
11875,268,947
11876,268,3381
11877,268,521
11878,268,1208
11879,268,442
11880,268,2499
11881,268,3525
11882,268,589
11883,268,1230
11884,268,3000
11885,268,1363
11886,268,3428
11887,268,3546
11888,268,1375
11889,268,4064
11890,268,3298
11891,268,1507
11892,268,996
11893,268,2533
11894,268,1894
11895,268,2154
11896,268,4075
11897,268,2158
11898,268,2429
11899,268,2804
11900,268,3319
11901,268,3193
11902,268,1402
11903,268,3178
11904,268,1151
11905,269,3458
11906,269,683
11907,269,1414
11908,269,2824
11909,269,3214
11910,269,2575
11911,269,1936
11912,269,1347
11913,269,2478
11914,269,3734
11915,269,3870
11916,269,3871
11917,269,1825
11918,269,2083
11919,269,1963
11920,269,1837
11921,269,3758
11922,269,2480
11923,269,270
11924,269,2995
11925,269,4022
11926,269,3770
11927,269,3743
11928,269,2109
11929,269,2494
11930,269,2627
11931,269,3273
11932,269,3919
11933,269,466
11934,269,3156
11935,269,3541
11936,269,1366
11937,269,1247
11938,269,3814
11939,269,3687
11940,269,1768
11941,269,620
11942,269,3437
11943,269,3950
11944,269,2928
11945,269,3571
11946,269,3062
11947,269,1015
11948,269,1912
11949,269,1147
11950,269,3965
11951,270,384
11952,270,899
11953,270,3286
11954,270,3095
11955,270,3214
11956,270,2575
11957,270,528
11958,270,1347
11959,270,1559
11960,270,411
11961,270,3871
11962,270,3696
11963,270,1954
11964,270,2600
11965,270,3881
11966,270,1963
11967,270,1837
11968,270,1583
11969,270,2480
11970,270,3571
11971,270,3501
11972,270,2621
11973,270,3137
11974,270,2627
11975,270,3273
11976,270,3916
11977,270,2256
11978,270,466
11979,270,1875
11980,270,3156
11981,270,1678
11982,270,1110
11983,270,557
11984,270,1247
11985,270,635
11986,270,3172
11987,270,3814
11988,270,3687
11989,270,1768
11990,270,363
11991,270,620
11992,270,3694
11993,270,2928
11994,270,3091
11995,270,2932
11996,270,2933
11997,270,3062
11998,270,2169
11999,270,1147
12000,270,4092
12001,270,3965
12002,271,469
12003,271,2113
12004,271,1952
12005,271,3716
12006,271,1862
12007,271,969
12008,271,1354
12009,271,3767
12010,271,3660
12011,271,2338
12012,271,3021
12013,271,482
12014,271,2386
12015,271,275
12016,271,1173
12017,271,1814
12018,271,2264
12019,271,3396
12020,271,2970
12021,271,3740
12022,271,2269
12023,271,3295
12024,271,3552
12025,271,2913
12026,271,3682
12027,271,2276
12028,271,422
12029,271,1767
12030,271,941
12031,271,1323
12032,271,1260
12033,271,1074
12034,271,3886
12035,271,944
12036,271,1266
12037,271,1131
12038,271,2997
12039,271,3575
12040,271,2106
12041,271,688
12042,271,821
12043,272,1728
12044,272,2497
12045,272,1099
12046,272,630
12047,272,1223
12048,272,1992
12049,272,3914
12050,272,4043
12051,272,2637
12052,272,3408
12053,272,1880
12054,272,627
12055,272,2222
12056,272,2967
12057,272,3160
12058,272,689
12059,272,1819
12060,272,1297
12061,272,1376
12062,272,3362
12063,272,2788
12064,272,1319
12065,272,4028
12066,272,1258
12067,272,1771
12068,272,1388
12069,272,1010
12070,272,2734
12071,272,807
12072,272,2968
12073,272,1212
12074,272,935
12075,272,758
12076,272,3641
12077,272,1916
12078,272,608
12079,273,3776
12080,273,449
12081,273,2436
12082,273,4037
12083,273,3142
12084,273,3553
12085,273,4041
12086,273,2698
12087,273,3659
12088,273,972
12089,273,3981
12090,273,1293
12091,273,1168
12092,273,867
12093,273,407
12094,273,2198
12095,273,537
12096,273,3647
12097,273,475
12098,273,540
12099,273,1118
12100,273,1823
12101,273,3232
12102,273,3681
12103,273,3491
12104,273,485
12105,273,615
12106,273,948
12107,273,745
12108,273,4010
12109,273,299
12110,273,645
12111,273,1137
12112,273,3572
12113,273,1844
12114,273,2785
12115,273,865
12116,273,3818
12117,273,3199
12118,274,1858
12119,274,1924
12120,274,778
12121,274,3788
12122,274,1485
12123,274,1496
12124,274,2323
12125,274,1205
12126,274,662
12127,274,3736
12128,274,2852
12129,274,3866
12130,274,881
12131,274,280
12132,274,2591
12133,274,928
12134,274,2145
12135,274,3938
12136,274,3555
12137,274,2916
12138,274,1382
12139,274,3046
12140,274,1267
12141,274,1169
12142,274,2665
12143,274,618
12144,274,1643
12145,274,3119
12146,274,2160
12147,274,1841
12148,274,2482
12149,274,3539
12150,274,1460
12151,274,1653
12152,274,3001
12153,274,2170
12154,274,1660
12155,274,4095
12156,275,1925
12157,275,2823
12158,275,1800
12159,275,1417
12160,275,2058
12161,275,1164
12162,275,2318
12163,275,1173
12164,275,3740
12165,275,1824
12166,275,1313
12167,275,1478
12168,275,4008
12169,275,425
12170,275,1323
12171,275,941
12172,275,3886
12173,275,688
12174,275,307
12175,275,2997
12176,275,2106
12177,275,3390
12178,275,1603
12179,275,3396
12180,275,1862
12181,275,3783
12182,275,969
12183,275,3660
12184,275,3022
12185,275,3811
12186,275,2894
12187,275,2276
12188,275,2906
12189,275,314
12190,275,3421
12191,275,1840
12192,275,482
12193,275,2019
12194,275,1252
12195,275,1767
12196,275,1998
12197,275,1131
12198,275,1907
12199,275,628
12200,275,886
12201,275,3575
12202,275,1656
12203,275,2046
12204,275,469
12205,276,1600
12206,276,2881
12207,276,3010
12208,276,1988
12209,276,2181
12210,276,601
12211,276,2762
12212,276,2956
12213,276,2127
12214,276,1680
12215,276,3221
12216,276,1285
12217,276,3607
12218,276,1574
12219,276,2266
12220,276,3931
12221,276,2394
12222,276,4063
12223,276,3617
12224,276,2914
12225,276,292
12226,276,1902
12227,276,2022
12228,276,2279
12229,276,2859
12230,276,1966
12231,276,4093
12232,276,3058
12233,276,1269
12234,276,1178
12235,276,2618
12236,276,842
12237,276,3338
12238,276,511
12239,277,1537
12240,277,1412
12241,277,3235
12242,277,2182
12243,277,960
12244,277,2827
12245,277,3342
12246,277,2959
12247,277,2903
12248,277,3475
12249,277,406
12250,277,1817
12251,277,1826
12252,277,2779
12253,277,2340
12254,277,3495
12255,277,424
12256,277,2473
12257,277,2986
12258,277,3371
12259,277,2605
12260,277,2355
12261,277,1716
12262,277,3637
12263,277,1078
12264,277,3383
12265,277,3648
12266,277,458
12267,277,3746
12268,277,2128
12269,277,2129
12270,277,1955
12271,277,1622
12272,277,1623
12273,277,2393
12274,277,2651
12275,277,655
12276,277,4061
12277,277,464
12278,277,2724
12279,277,2659
12280,277,3068
12281,277,1773
12282,277,623
12283,277,2032
12284,277,3635
12285,277,2267
12286,277,2423
12287,277,1532
12288,277,3709
12289,277,2047
12290,278,2432
12291,278,897
12292,278,3332
12293,278,3094
12294,278,3720
12295,278,1290
12296,278,728
12297,278,3092
12298,278,3566
12299,278,1430
12300,278,3257
12301,278,878
12302,278,1435
12303,278,670
12304,278,1093
12305,278,3363
12306,278,1316
12307,278,2213
12308,278,2983
12309,278,1576
12310,278,1577
12311,278,3890
12312,278,2862
12313,278,687
12314,278,1842
12315,278,446
12316,278,2398
12317,278,2616
12318,278,1977
12319,278,3679
12320,278,1098
12321,278,1214
12322,278,1346
12323,278,1476
12324,278,3653
12325,278,3274
12326,278,1995
12327,278,923
12328,278,440
12329,278,1620
12330,278,2775
12331,278,2904
12332,278,3420
12333,278,3038
12334,278,3039
12335,278,738
12336,278,995
12337,278,732
12338,278,2277
12339,278,3432
12340,278,1129
12341,278,3946
12342,278,2599
12343,278,2798
12344,278,2929
12345,278,883
12346,278,472
12347,278,3577
12348,278,890
12349,278,790
12350,279,1025
12351,279,771
12352,279,1284
12353,279,535
12354,279,396
12355,279,1805
12356,279,2831
12357,279,2064
12358,279,3473
12359,279,3730
12360,279,660
12361,279,1943
12362,279,2328
12363,279,461
12364,279,943
12365,279,1820
12366,279,2209
12367,279,3234
12368,279,582
12369,279,2857
12370,279,555
12371,279,1711
12372,279,1461
12373,279,1591
12374,279,2873
12375,279,4030
12376,279,578
12377,279,4035
12378,279,1094
12379,279,3105
12380,279,3016
12381,279,3191
12382,279,1356
12383,279,1186
12384,279,3725
12385,279,3287
12386,279,1113
12387,279,523
12388,279,1040
12389,279,2918
12390,279,491
12391,279,3052
12392,279,1170
12393,279,885
12394,279,2422
12395,279,2039
12396,279,376
12397,279,1913
12398,279,3962
12399,279,507
12400,279,509
12401,280,1858
12402,280,2563
12403,280,1924
12404,280,4040
12405,280,2570
12406,280,2381
12407,280,3790
12408,280,1485
12409,280,1169
12410,280,594
12411,280,3539
12412,280,3982
12413,280,3551
12414,280,3545
12415,280,1567
12416,280,2852
12417,280,881
12418,280,2591
12419,280,928
12420,280,2916
12421,280,3046
12422,280,3377
12423,280,2665
12424,280,618
12425,280,1643
12426,280,3310
12427,280,3119
12428,280,2888
12429,280,2482
12430,280,1267
12431,280,1653
12432,280,950
12433,280,3001
12434,280,2427
12435,280,1660
12436,280,778
12437,280,2312
12438,281,3841
12439,281,1666
12440,281,1925
12441,281,3078
12442,281,897
12443,281,3720
12444,281,2953
12445,281,2058
12446,281,2063
12447,281,1552
12448,281,1603
12449,281,3092
12450,281,3566
12451,281,1430
12452,281,543
12453,281,1824
12454,281,2465
12455,281,3493
12456,281,326
12457,281,497
12458,281,2213
12459,281,2089
12460,281,1129
12461,281,3438
12462,281,2352
12463,281,2056
12464,281,1842
12465,281,1907
12466,281,1417
12467,281,3257
12468,281,314
12469,281,3389
12470,281,3390
12471,281,1217
12472,281,834
12473,281,2371
12474,281,580
12475,281,3014
12476,281,1313
12477,281,1480
12478,281,3275
12479,281,3532
12480,281,744
12481,281,2894
12482,281,3155
12483,281,3022
12484,281,854
12485,281,1977
12486,281,2521
12487,281,986
12488,281,3421
12489,281,3039
12490,281,3811
12491,281,1252
12492,281,2277
12493,281,1383
12494,281,3432
12495,281,3689
12496,281,2410
12497,281,1899
12498,281,2798
12499,281,4008
12500,281,626
12501,281,2259
12502,281,3444
12503,281,446
12504,281,1142
12505,281,1577
12506,281,1656
12507,281,3577
12508,281,634
12509,281,2942
12510,282,2946
12511,282,1287
12512,282,779
12513,282,1804
12514,282,1154
12515,282,1554
12516,282,1774
12517,282,2329
12518,282,1816
12519,282,1049
12520,282,2074
12521,282,2011
12522,282,677
12523,282,681
12524,282,3117
12525,282,430
12526,282,2099
12527,282,2360
12528,282,3129
12529,282,1341
12530,282,2241
12531,282,2242
12532,282,2245
12533,282,2760
12534,282,3980
12535,282,1482
12536,282,2895
12537,282,3921
12538,282,1362
12539,282,2233
12540,282,3300
12541,282,474
12542,282,3023
12543,282,2012
12544,282,1374
12545,282,4066
12546,282,2660
12547,282,997
12548,282,4049
12549,282,622
12550,282,1534
12551,282,504
12552,282,1406
12553,283,3843
12554,283,3717
12555,283,1542
12556,283,1543
12557,283,3415
12558,283,3089
12559,283,1938
12560,283,3603
12561,283,1941
12562,283,2713
12563,283,2751
12564,283,2843
12565,283,3356
12566,283,3613
12567,283,672
12568,283,2469
12569,283,3111
12570,283,2601
12571,283,2435
12572,283,3246
12573,283,1693
12574,283,2097
12575,283,3315
12576,283,820
12577,283,441
12578,283,2749
12579,283,3953
12580,283,1091
12581,283,3526
12582,283,633
12583,283,349
12584,283,1239
12585,283,2735
12586,283,1886
12587,283,933
12588,283,2784
12589,283,354
12590,283,357
12591,283,872
12592,283,1640
12593,283,490
12594,283,619
12595,283,3180
12596,283,1384
12597,283,787
12598,283,1525
12599,283,3190
12600,283,1655
12601,283,1401
12602,283,3707
12603,283,510
12604,284,1028
12605,284,1038
12606,284,2703
12607,284,1198
12608,284,1302
12609,284,409
12610,284,1689
12611,284,2203
12612,284,965
12613,284,3376
12614,284,1919
12615,284,293
12616,284,3498
12617,284,1451
12618,284,942
12619,284,1456
12620,284,1338
12621,284,828
12622,284,1086
12623,284,2144
12624,284,3909
12625,284,2889
12626,284,3792
12627,284,1878
12628,284,1751
12629,284,3664
12630,284,1381
12631,284,1504
12632,284,1505
12633,284,4048
12634,284,1509
12635,284,2096
12636,284,2664
12637,284,3690
12638,284,3308
12639,284,2301
12640,284,3056
12641,284,753
12642,284,3188
12643,284,2622
12644,284,2166
12645,284,1014
12646,284,2811
12647,284,3325
12648,284,2686
12649,284,1791
12650,285,2178
12651,285,1156
12652,285,902
12653,285,3719
12654,285,1273
12655,285,2378
12656,285,3202
12657,285,3277
12658,285,1360
12659,285,1873
12660,285,2578
12661,285,2387
12662,285,3540
12663,285,2926
12664,285,2803
12665,285,4056
12666,285,1935
12667,285,1181
12668,285,1184
12669,285,1531
12670,285,3138
12671,285,3366
12672,285,3688
12673,285,3562
12674,285,3822
12675,285,433
12676,285,2547
12677,285,1204
12678,285,1275
12679,285,1207
12680,285,1811
12681,285,1593
12682,285,3515
12683,285,3987
12684,285,3146
12685,285,296
12686,286,1235
12687,286,3270
12688,286,3401
12689,286,371
12690,286,4044
12691,286,3213
12692,286,3406
12693,286,1677
12694,286,2744
12695,286,3986
12696,286,3923
12697,286,1364
12698,286,3157
12699,286,1116
12700,286,799
12701,286,1888
12702,286,2146
12703,286,2534
12704,286,3622
12705,286,3047
12706,286,3176
12707,286,348
12708,286,1259
12709,286,1809
12710,286,1775
12711,286,4072
12712,286,2098
12713,286,3667
12714,286,2825
12715,286,2424
12716,286,2426
12717,286,2684
12718,286,2687
12719,287,1408
12720,287,898
12721,287,899
12722,287,2693
12723,287,748
12724,287,3086
12725,287,1932
12726,287,2573
12727,287,782
12728,287,2447
12729,287,3091
12730,287,1559
12731,287,3696
12732,287,1050
12733,287,1583
12734,287,2204
12735,287,2629
12736,287,1697
12737,287,3107
12738,287,4005
12739,287,557
12740,287,581
12741,287,2863
12742,287,1712
12743,287,2481
12744,287,1330
12745,287,569
12746,287,3514
12747,287,411
12748,287,1597
12749,287,447
12750,287,3137
12751,287,963
12752,287,2373
12753,287,1734
12754,287,456
12755,287,1610
12756,287,3917
12757,287,909
12758,287,419
12759,287,2261
12760,287,1110
12761,287,2412
12762,287,1262
12763,287,445
12764,287,3952
12765,287,2418
12766,287,761
12767,287,762
12768,287,2303
12769,287,3964
12770,287,3453
12771,287,559
12772,287,3413
12773,288,3264
12774,288,2624
12775,288,3395
12776,288,964
12777,288,3461
12778,288,2950
12779,288,1161
12780,288,1802
12781,288,1303
12782,288,1102
12783,288,1869
12784,288,2766
12785,288,976
12786,288,3858
12787,288,1876
12788,288,2325
12789,288,2710
12790,288,1367
12791,288,985
12792,288,1135
12793,288,989
12794,288,862
12795,288,1119
12796,288,1760
12797,288,656
12798,288,3619
12799,288,342
12800,288,1358
12801,288,3434
12802,288,300
12803,288,1389
12804,288,532
12805,288,3823
12806,288,1145
12807,288,566
12808,288,1174
12809,288,4025
12810,288,3450
12811,288,2491
12812,288,3786
12813,288,2442
12814,288,853
12815,289,3328
12816,289,1270
12817,289,4102
12818,289,1736
12819,289,1324
12820,289,3978
12821,289,2379
12822,289,3662
12823,289,591
12824,289,3602
12825,289,1187
12826,289,3860
12827,289,1688
12828,289,2203
12829,289,2142
12830,289,2405
12831,289,2528
12832,289,2224
12833,289,418
12834,289,1968
12835,289,548
12836,289,3877
12837,289,4011
12838,289,2540
12839,289,829
12840,289,3312
12841,289,347
12842,289,573
12843,289,2229
12844,289,1926
12845,289,3832
12846,289,1338
12847,289,2143
12848,289,3325
12849,289,3263
12850,290,2050
12851,290,775
12852,290,1289
12853,290,1291
12854,290,2828
12855,290,2189
12856,290,3599
12857,290,923
12858,290,3228
12859,290,1695
12860,290,2720
12861,290,2211
12862,290,1188
12863,290,3751
12864,290,1064
12865,290,1961
12866,290,2474
12867,290,1327
12868,290,818
12869,290,1720
12870,290,698
12871,290,3902
12872,290,2879
12873,290,3394
12874,290,1867
12875,290,711
12876,290,373
12877,290,1995
12878,290,1487
12879,290,3363
12880,290,1750
12881,290,1625
12882,290,1372
12883,290,861
12884,290,3684
12885,290,2021
12886,290,2087
12887,290,3309
12888,290,3442
12889,290,1139
12890,290,2983
12891,290,2809
12892,290,2878
12893,290,3239
12894,290,2815
12895,291,2561
12896,291,2951
12897,291,3976
12898,291,533
12899,291,401
12900,291,658
12901,291,3989
12902,291,3479
12903,291,2712
12904,291,730
12905,291,1567
12906,291,304
12907,291,2979
12908,291,1193
12909,291,3335
12910,291,812
12911,291,1454
12912,291,3888
12913,291,4040
12914,291,3124
12915,291,950
12916,291,2231
12917,291,1592
12918,291,3516
12919,291,3271
12920,291,2372
12921,291,3382
12922,291,1479
12923,291,2504
12924,291,459
12925,291,594
12926,291,1492
12927,291,2778
12928,291,3551
12929,291,1256
12930,291,3644
12931,291,1770
12932,291,1618
12933,291,3310
12934,291,1911
12935,291,3668
12936,291,763
12937,291,3452
12938,291,767
12939,292,2881
12940,292,3074
12941,292,1988
12942,292,2181
12943,292,3318
12944,292,3338
12945,292,1739
12946,292,1228
12947,292,994
12948,292,1178
12949,292,1240
12950,292,3221
12951,292,3480
12952,292,3226
12953,292,2394
12954,292,4063
12955,292,3617
12956,292,2978
12957,292,1269
12958,292,1902
12959,292,488
12960,292,2796
12961,292,1517
12962,292,1966
12963,292,3058
12964,292,2293
12965,292,3510
12966,292,842
12967,292,2165
12968,293,4097
12969,293,1038
12970,293,2703
12971,293,1302
12972,293,409
12973,293,1050
12974,293,1821
12975,293,1456
12976,293,1689
12977,293,1198
12978,293,3376
12979,293,435
12980,293,2875
12981,293,828
12982,293,1086
12983,293,3011
12984,293,2166
12985,293,968
12986,293,2889
12987,293,1486
12988,293,3664
12989,293,1117
12990,293,1502
12991,293,1504
12992,293,1505
12993,293,2096
12994,293,2664
12995,293,3690
12996,293,3308
12997,293,3056
12998,293,753
12999,293,3188
13000,293,2622
13001,293,1014
13002,293,1791
13003,293,2686
13004,293,1919
13005,294,515
13006,294,1540
13007,294,2437
13008,294,1798
13009,294,1927
13010,294,1928
13011,294,3721
13012,294,2314
13013,294,3979
13014,294,2708
13015,294,3478
13016,294,3351
13017,294,2038
13018,294,3611
13019,294,602
13020,294,1827
13021,294,421
13022,294,4082
13023,294,560
13024,294,4017
13025,294,3379
13026,294,1718
13027,294,2232
13028,294,826
13029,294,4029
13030,294,832
13031,294,1221
13032,294,2631
13033,294,1103
13034,294,2384
13035,294,3800
13036,294,2265
13037,294,1370
13038,294,731
13039,294,2526
13040,294,2981
13041,294,3425
13042,294,1257
13043,294,1883
13044,294,1006
13045,294,2034
13046,294,2806
13047,294,2940
13048,294,383
13049,295,1211
13050,295,3812
13051,295,870
13052,295,3464
13053,295,3017
13054,295,1866
13055,295,971
13056,295,684
13057,295,2253
13058,295,3855
13059,295,2448
13060,295,2002
13061,295,788
13062,295,3957
13063,295,500
13064,295,477
13065,295,2523
13066,295,426
13067,295,1706
13068,295,830
13069,295,2517
13070,296,3968
13071,296,2880
13072,296,3202
13073,296,1156
13074,296,902
13075,296,1273
13076,296,2378
13077,296,4045
13078,296,3277
13079,296,1360
13080,296,1873
13081,296,2578
13082,296,2387
13083,296,3146
13084,296,2926
13085,296,2803
13086,296,4056
13087,296,1935
13088,296,1376
13089,296,1531
13090,296,3366
13091,296,935
13092,296,1331
13093,296,3114
13094,296,1184
13095,296,3822
13096,296,3055
13097,296,1200
13098,296,2547
13099,296,1275
13100,296,1207
13101,296,1811
13102,296,2282
13103,296,2682
13104,296,3515
13105,296,4074
13106,296,1922
13107,297,1792
13108,297,1409
13109,297,1288
13110,297,1452
13111,297,3983
13112,297,664
13113,297,1426
13114,297,707
13115,297,536
13116,297,665
13117,297,3100
13118,297,2717
13119,297,859
13120,297,1956
13121,297,839
13122,297,428
13123,297,2221
13124,297,3502
13125,297,431
13126,297,1032
13127,297,434
13128,297,2397
13129,297,311
13130,297,1213
13131,297,1982
13132,297,2753
13133,297,3522
13134,297,1987
13135,297,2884
13136,297,2119
13137,297,1847
13138,297,2262
13139,297,3620
13140,297,1755
13141,297,2909
13142,297,3250
13143,297,786
13144,297,3701
13145,297,4086
13146,297,2040
13147,297,3961
13148,297,378
13149,298,3332
13150,298,3205
13151,298,3463
13152,298,1290
13153,298,2775
13154,298,3980
13155,298,1423
13156,298,1944
13157,298,1816
13158,298,3225
13159,298,2074
13160,298,1435
13161,298,670
13162,298,2722
13163,298,3236
13164,298,2092
13165,298,1325
13166,298,2398
13167,298,2505
13168,298,2360
13169,298,3829
13170,298,577
13171,298,1476
13172,298,2633
13173,298,1741
13174,298,1720
13175,298,2899
13176,298,1620
13177,298,2390
13178,298,2391
13179,298,1572
13180,298,1498
13181,298,1374
13182,298,3167
13183,298,738
13184,298,785
13185,298,3946
13186,298,2286
13187,298,3184
13188,298,3442
13189,298,1139
13190,298,1397
13191,298,3831
13192,298,504
13193,298,2516
13194,298,3903
13195,298,1533
13196,299,3776
13197,299,449
13198,299,2436
13199,299,4037
13200,299,3142
13201,299,2439
13202,299,4041
13203,299,2698
13204,299,3659
13205,299,972
13206,299,3981
13207,299,1293
13208,299,1168
13209,299,3391
13210,299,3553
13211,299,1429
13212,299,2198
13213,299,407
13214,299,537
13215,299,475
13216,299,540
13217,299,1118
13218,299,1823
13219,299,3232
13220,299,3681
13221,299,3491
13222,299,485
13223,299,615
13224,299,867
13225,299,508
13226,299,3818
13227,299,645
13228,299,1137
13229,299,2579
13230,299,1844
13231,299,948
13232,299,3647
13233,299,865
13234,299,1725
13235,299,3199
13236,300,392
13237,300,3461
13238,300,2950
13239,300,2952
13240,300,1802
13241,300,3341
13242,300,405
13243,300,2710
13244,300,1303
13245,300,1876
13246,300,3311
13247,300,2588
13248,300,2565
13249,300,3875
13250,300,2822
13251,300,689
13252,300,1672
13253,300,1544
13254,300,1715
13255,300,3253
13256,300,4025
13257,300,2877
13258,300,1174
13259,300,3264
13260,300,3395
13261,300,964
13262,300,2252
13263,300,3786
13264,300,1996
13265,300,2766
13266,300,1933
13267,300,976
13268,300,3619
13269,300,2004
13270,300,853
13271,300,342
13272,300,1367
13273,300,2009
13274,300,989
13275,300,862
13276,300,2271
13277,300,2281
13278,300,2030
13279,300,2543
13280,300,757
13281,300,1145
13282,300,3450
13283,300,2442
13284,300,3823
13285,301,3712
13286,301,3331
13287,301,4100
13288,301,1157
13289,301,1160
13290,301,1930
13291,301,2699
13292,301,3468
13293,301,3352
13294,301,3731
13295,301,2197
13296,301,1686
13297,301,1560
13298,301,3354
13299,301,2971
13300,301,3612
13301,301,2714
13302,301,1563
13303,301,2342
13304,301,1191
13305,301,3753
13306,301,1455
13307,301,726
13308,301,1970
13309,301,2356
13310,301,1609
13311,301,312
13312,301,2490
13313,301,3825
13314,301,324
13315,301,1861
13316,301,353
13317,301,2249
13318,301,951
13319,301,1229
13320,301,2768
13321,301,3414
13322,301,3031
13323,301,2395
13324,301,604
13325,301,991
13326,301,1616
13327,301,2018
13328,301,2532
13329,301,3750
13330,301,796
13331,301,1521
13332,301,1651
13333,301,1398
13334,301,1143
13335,301,3067
13336,301,2428
13337,301,1407
13338,302,2176
13339,302,875
13340,302,516
13341,302,2567
13342,302,3850
13343,302,3085
13344,302,1645
13345,302,1040
13346,302,1170
13347,302,771
13348,302,3730
13349,302,3099
13350,302,491
13351,302,846
13352,302,3234
13353,302,1832
13354,302,2857
13355,302,2090
